country,country_code,region,cum_confirmed,infection_rate (per mille),income group,WJP Rule of Law Index: Overall Score,Factor 1: Constraints on Government Powers,1.1 Government powers are effectively limited by the legislature,1.2 Government powers are effectively limited by the judiciary,1.3 Government powers are effectively limited by independent auditing and review,1.4 Government officials are sanctioned for misconduct,1.5 Government powers are subject to non-governmental checks,1.6 Transition of power is subject to the law,Factor 2: Absence of Corruption,2.1 Government officials in the executive branch do not use public office for private gain,2.2 Government officials in the judicial branch do not use public office for private gain,2.3 Government officials in the police and the military do not use public office for private gain,2.4 Government officials in the legislative branch do not use public office for private gain,Factor 3: Open Government ,3.1. Publicized laws and government data ,3.2 Right to information,3.3 Civic participation,3.4 Complaint mechanisms,Factor 4: Fundamental Rights,4.1 Equal treatment and absence of discrimination,4.2 The right to life and security of the person is effectively guaranteed,4.3 Due process of the law and rights of the accused,4.4 Freedom of opinion and expression is effectively guaranteed,4.5 Freedom of belief and religion is effectively guaranteed,4.6 Freedom from arbitrary interference with privacy is effectively guaranteed,4.7 Freedom of assembly and association is effectively guaranteed,4.8 Fundamental labor rights are effectively guaranteed,Factor 5: Order and Security,5.1 Crime is effectively controlled,5.2 Civil conflict is effectively limited,5.3 People do not resort to violence to redress personal grievances,Factor 6: Regulatory Enforcement,6.1 Government regulations are effectively enforced,6.2 Government regulations are applied and enforced without improper influence,6.3 Administrative proceedings are conducted without unreasonable delay,6.4 Due process is respected in administrative proceedings,6.5 The government does not expropriate without lawful process and adequate compensation,Factor 7: Civil Justice,7.1 People can access and afford civil justice,7.2 Civil justice is free of discrimination,7.3 Civil justice is free of corruption,7.4 Civil justice is free of improper government influence,7.5 Civil justice is not subject to unreasonable delay,7.6. Civil justice is effectively enforced,"7.7 Alternative dispute resolution mechanisms are accessible, impartial, and effective",Factor 8: Criminal Justice,8.1 Criminal investigation system is effective,8.2 Criminal adjudication system is timely and effective,8.3 Correctional system is effective in reducing criminal behavior,8.4 Criminal system is impartial,8.5 Criminal system is free of corruption,8.6 Criminal system is free of improper government influence,8.7. Due process of the law and rights of the accused
Saint Vincent and the Grenadines,VCT,Latin America & Caribbean,14.0,0.12659029052471676,Upper Middle,0.637084154365165,0.617269022186167,0.583677960623599,0.6082319704302971,0.6665798938821379,0.56079596580375,0.612757901884761,0.6715704404924541,0.6971685484967322,0.621017803088574,0.8509500222335,0.7785076887777099,0.538198679887142,0.523052248668891,0.258084380213571,0.5795111094189761,0.633020965858678,0.62159253918434,0.700131334984042,0.6581382735714449,0.8332497940393829,0.6128523631510799,0.612757901884761,0.818637482992264,0.726470618735871,0.707665708353508,0.6312785371440229,0.7506528791771959,0.7748044702932991,1.0,0.47715416723829096,0.567391295278768,0.527248376436834,0.7749086095072321,0.492267685675024,0.46624505042177294,0.576286754352977,0.635377528803817,0.6662379031472379,0.6380402629572409,0.7486531043588801,0.648682815768784,0.44343178485854,0.4796396787183189,0.822957151817718,0.605630377325708,0.452473037595855,0.559100796187151,0.573546117972598,0.5477764849310001,0.7439547867435992,0.749709054698673,0.6128523631510799
Suriname,SUR,Latin America & Caribbean,10.0,0.017200957061250886,Upper Middle,0.500777774471409,0.482768129640151,0.4768865355230711,0.588792245793588,0.30105150407728604,0.369495565295985,0.591164682256985,0.56921824489399,0.45003685760828704,0.401639754926417,0.660842208947021,0.5325448399595151,0.20512062660019503,0.391450087799949,0.321605133097847,0.29946474177925003,0.563249013656033,0.381481462666666,0.5525315736720511,0.539108159213218,0.614865717912601,0.45115741738619797,0.591164682256985,0.6551113851069971,0.41313724669273294,0.6495504008538331,0.50615757995384,0.6462549148130439,0.7390548424903001,1.0,0.199709901948832,0.46911803074924796,0.46047483112623105,0.615950758412385,0.37254533210831003,0.42570807249681397,0.47091115960249996,0.49372439711151705,0.480038287171246,0.550126760410943,0.6884596740949929,0.510300531555166,0.263723589507045,0.48795033613121996,0.475471600910006,0.520338204377029,0.43392840193029203,0.528519154120266,0.352785076336997,0.571319712220398,0.5781514598992861,0.726506208745765,0.45115741738619797
Sweden,SWE,EU & EFTA & North America,18177.0,1.8111091925374372,High,0.8617404942498,0.8714013369555749,0.81384202314402,0.8348560210178859,0.965942505080789,0.8372805178326659,0.849612655452749,0.926874299205338,0.9080177019024159,0.8680061044870709,0.976585876673193,0.9680348328621,0.8194439935873009,0.859373528137292,0.7778574287782359,0.920394918242358,0.849112524201394,0.8901292413271809,0.8664738348320671,0.73448108968117,0.9891802284943729,0.915108326957319,0.849612655452749,0.8377277222362329,0.9693579478186899,0.870049144703863,0.7662735633121429,0.9207593004491079,0.893737240681198,1.0,0.868540660666125,0.8440286560022621,0.7823730083034921,0.925521143892155,0.835107066059538,0.79169171188348,0.8854503498726429,0.8230264639090291,0.759534230200364,0.6957921676490519,0.907618170672562,0.8998766314164509,0.796659527313813,0.906765254211187,0.7949392658997719,0.8008431318106508,0.5286501930205261,0.709612953551453,0.831353563695137,0.78371705410283,0.9211339608080059,0.916325870539283,0.915108326957319
Thailand,THA,East Asia & Pacific,2907.0,0.041751895757968616,Upper Middle,0.5071999084787271,0.48251491572575,0.51526807534619,0.595108108259284,0.426368540504819,0.46831325136211405,0.537066533902005,0.35296498498008505,0.489916798739686,0.463459534649794,0.7082449251401921,0.485079636509871,0.30288309865888696,0.5063027257878321,0.439879607726092,0.44946109977446896,0.525685011798914,0.610185183851851,0.487879740377503,0.5412179381352721,0.39766915929601,0.422607218162392,0.537066533902005,0.5809158996782161,0.37777779066666795,0.46953136257268197,0.5762520206067819,0.7111542798070541,0.800942707613945,0.8275,0.505020131807217,0.467078927949309,0.523862416614543,0.5184964440449871,0.48761214213096904,0.319011088113534,0.486412548842514,0.478808332394777,0.5805921294545611,0.49047019815334203,0.679710074760499,0.5180498826864771,0.259822686904112,0.32912733967730606,0.493886015127142,0.433943547047906,0.420424438532144,0.42875284486723797,0.30050927783690506,0.313404728141529,0.61263189339849,0.539274428396641,0.422607218162392
Togo,TGO,Sub-Saharan Africa,96.0,0.01187772035367397,Low,0.450279991601699,0.35577252821101596,0.447384712440855,0.314193552433039,0.29594928770588896,0.317156164973209,0.39028156935426206,0.36966988235883896,0.428573156164861,0.453992083333142,0.445452912023924,0.4562651262926479,0.35858250300973205,0.30023277654680697,0.20950689277734197,0.264117992462808,0.37708922728880706,0.35021699365827097,0.460069246190527,0.616182639506839,0.404807437335712,0.39347808423871794,0.39028156935426206,0.7310171983534449,0.17914434778861102,0.44430732932836,0.5213353636182659,0.7332666750346659,0.755866021319241,1.0,0.443934003784758,0.4882297497265779,0.48295940933512205,0.6309645056638901,0.38894264390666605,0.479565636596263,0.45871655313095006,0.47848264116674,0.56453214685764,0.632037997087308,0.3491677192065711,0.27013487669465197,0.49323254817417705,0.44309626806441704,0.5971769320824121,0.35761315977239294,0.27591055465070696,0.360865818255896,0.291703771367225,0.551422974018374,0.36868979192995294,0.26122112394588,0.39347808423871794
Trinidad and Tobago,TTO,Latin America & Caribbean,115.0,0.0824391079658401,High,0.536790311725474,0.56135349001356,0.659141555237823,0.668790860244392,0.327298757648534,0.35689224420203297,0.654035951966723,0.7019615707818571,0.487561707578952,0.436426767228229,0.695737716215537,0.5644975220888571,0.253584824783186,0.559661689784978,0.37595093159444704,0.539151420301469,0.66461690638404,0.658927500859957,0.58786162326081,0.617811586065398,0.5542478795914431,0.357627857570945,0.654035951966723,0.730061649823119,0.405473855136678,0.7278435208369408,0.65579068509523,0.6766291653804121,0.7000379533079549,1.0,0.32984954283328005,0.5128261758701579,0.40573116476796,0.676629786819824,0.367158715063793,0.505951584382924,0.6086596283162901,0.5839792208142031,0.5840873480046229,0.628741126669894,0.721389556999705,0.706887835713865,0.336909253234613,0.43407286239238396,0.675766562684338,0.324449421100719,0.20800163443202696,0.21790283393804896,0.152260375782026,0.328498400226177,0.562615533697271,0.44423931205853706,0.357627857570945
Tunisia,TUN,Middle East & North Africa,939.0,0.0802926380201802,Lower Middle,0.536544364980977,0.6092661465139461,0.65880929921747,0.498792578912426,0.6165620160042249,0.47561912592350497,0.646100967588045,0.7597128914380079,0.485245739442546,0.533934439546958,0.46169229604036294,0.568341093677065,0.377015128505798,0.491646507337246,0.368430675289339,0.47788533290518204,0.61518736521154,0.505082655942924,0.5693808561385911,0.629378453861362,0.593827979340192,0.456493137460396,0.646100967588045,0.60462048579412,0.417291502502147,0.689224208787933,0.518110113774535,0.684711814169622,0.7668522847253679,0.915,0.37228315778349697,0.534040707638089,0.52392115991804,0.617372573588462,0.4034817761994389,0.512791543547989,0.612636484936514,0.5019579548708439,0.579038897946348,0.612167722768577,0.375782277614414,0.551289821918712,0.440904214990415,0.376616017118204,0.5779067317392379,0.416105193736931,0.42763420781048206,0.45664411462435,0.364394187628043,0.352967839142925,0.45991359456822095,0.394689274924101,0.456493137460396
Turkey,TUR,Eastern Europe & Central Asia,107773.0,1.2917836230488295,Upper Middle,0.42925683003286497,0.299722984312175,0.37448734532641603,0.322847495290314,0.19060148566173699,0.296433866513678,0.260285099374327,0.353682613706581,0.47273434757190297,0.4464814477205471,0.5820716045090961,0.6715437821705159,0.190840555887452,0.420124121752553,0.48120508343358703,0.4966961602078401,0.28222490470212,0.420370338666666,0.31760256843447304,0.3673340012589171,0.350821912358469,0.41465091009874,0.260285099374327,0.21125044390804398,0.250551465647059,0.298340734461419,0.38758598036881103,0.6891031941412871,0.7808218400129859,0.74875,0.537737742410876,0.41413712905171296,0.400446540423645,0.622334357808599,0.42300007929108596,0.15996857737099202,0.46493609036424505,0.4432946057694229,0.553280383757375,0.256654013427005,0.513509390047605,0.223098514043719,0.29531995299429,0.590592451615052,0.6706075345009139,0.377335689229391,0.44258935931944504,0.364565703145396,0.38378019637803795,0.31993322832237,0.585404128478972,0.13042629886277698,0.41465091009874
Uganda,UGA,Sub-Saharan Africa,75.0,0.0016941653419987857,Low,0.397193368604103,0.39985033960726096,0.415167106052026,0.401390403878523,0.46021667434684604,0.378340278581385,0.394311941805008,0.34967563297978105,0.257992583041015,0.28019570413837896,0.326987330503082,0.23292910330034503,0.19185819422225303,0.401790513540766,0.15265905496718,0.442929400199257,0.44589468166878,0.565678917327847,0.36601086854417697,0.438003465174118,0.24322808022262699,0.30332859267454,0.394311941805008,0.612453414043048,0.06897037367052701,0.47963175317985496,0.38815932758368893,0.5914292970413421,0.53927367798725,1.0,0.235014213136775,0.420476118376401,0.38253429998746996,0.366160549875791,0.375949896593012,0.38178055234413505,0.595955293081597,0.42949673726185406,0.39892304625334096,0.389888659889891,0.338275197233081,0.469051650177252,0.329470196996822,0.478507719942678,0.602360690339916,0.31050049142000896,0.28547275180379605,0.37169911404284,0.393453097670295,0.24703500948826998,0.27601816915798,0.29649670510234,0.30332859267454
Ukraine,UKR,Eastern Europe & Central Asia,8125.0,0.18468577380600193,Lower Middle,0.506458220028429,0.46370825241477104,0.5656366867075789,0.31530126337074,0.398479002410504,0.282777763282068,0.613082714731316,0.606972083986418,0.330634360239831,0.3192697468043039,0.48992767982583896,0.42391685463503204,0.089423159694149,0.566084492285436,0.6020291900530339,0.513828844739464,0.587863046929461,0.560616887419786,0.605290408079875,0.673085549833574,0.606790773960618,0.44311611334199896,0.613082714731316,0.7649963234506909,0.430907826440989,0.6503999546304411,0.6599440082493729,0.7521955212906339,0.7463569544570079,0.9375,0.572729609414896,0.43369872722602504,0.42525913143259997,0.41560831514499297,0.5494375648628379,0.404500983739221,0.37368764095047297,0.537210914591235,0.617942515208516,0.6913832940431149,0.41397350315236897,0.366325464022007,0.556335028503283,0.47999506307730294,0.6345215341320539,0.362843084099621,0.264549902036667,0.383507418689635,0.378904342239761,0.496419602798406,0.314922897370211,0.258481312220666,0.44311611334199896
United Arab Emirates,ARE,Middle East & North Africa,9813.0,1.0043471559258939,High,0.645584532346662,0.5568569475997521,0.519854718055281,0.554781465263003,0.6888985797165601,0.705810315360609,0.33475182654722696,0.537044780655831,0.7986737899554591,0.770811306050009,0.884629130934775,0.837911232892966,0.7013434899440861,0.36047894965895705,0.371838451337766,0.326016153051208,0.322076546705664,0.421984647541192,0.45947856677302,0.6440921907692421,0.504266590918811,0.7172246996174381,0.33475182654722696,0.45133042110825206,0.31568623640484306,0.25556474583829003,0.452911822980053,0.914475120323374,0.9248968258521479,1.0,0.8185285351179742,0.7251264916222719,0.649295570579776,0.877643771146341,0.7721282791396881,0.6719247578812041,0.6546400793643521,0.675309515009019,0.593446655847166,0.6257028494623189,0.833316060846218,0.638487658055417,0.675448527408554,0.67528989055834,0.6854749628851229,0.67427687783144,0.7128052586893641,0.704288110175634,0.7690370100535301,0.565183933402466,0.7994961638015121,0.4519029690801379,0.7172246996174381
United Kingdom,GBR,EU & EFTA & North America,149569.0,2.2148473776036166,High,0.7887926116118521,0.823501852283016,0.857009065479063,0.824276941338405,0.802408471584614,0.762064410671268,0.8393625512161529,0.855889673408592,0.8231377880433141,0.8415412634037149,0.9564342225450291,0.85095978103779,0.6436158851867211,0.789944878494675,0.890656374899372,0.666527370010735,0.830908343127068,0.7716874259415271,0.7933162349752529,0.6701539403480191,0.910089790817582,0.7799303837381841,0.8393625512161529,0.8469559800894009,0.760723031803633,0.8873184744810941,0.651995727307958,0.837228617125345,0.8947982478465301,0.915,0.7018876035295041,0.808592917609175,0.7632484994257809,0.9423423687255099,0.765521042728129,0.805576978603435,0.766275698563022,0.710586448746197,0.5172039677578231,0.560925448565822,0.9121975656709929,0.8324722522320451,0.65968687458275,0.698201009107465,0.7934180233064779,0.724032155617843,0.666634052068835,0.729074322778048,0.5612533083132522,0.623176333414171,0.860574289163305,0.847582399849104,0.7799303837381841
United States,USA,EU & EFTA & North America,938154.0,2.822511350770582,High,0.715772310268844,0.713318338131226,0.767105280724754,0.7280990080551379,0.660637621719342,0.629530840904964,0.7901767743125709,0.704360503070588,0.737271982793082,0.727607154819655,0.885618501411889,0.833993145713103,0.50186912922768,0.775830335126133,0.7688636442757021,0.73594079444251,0.7944675377956,0.8040493639907191,0.7205485647750128,0.509745475721322,0.8504773642778308,0.62965774317195,0.7901767743125709,0.7408355678024,0.824682812118868,0.8550305843352759,0.5637821964598821,0.8121625103855409,0.8373887895482449,0.915,0.684098741608378,0.711640284983391,0.689440661933606,0.8836454592980381,0.557042771027927,0.730780815575858,0.6972917170815269,0.624024327649354,0.450975304480026,0.38850005459385106,0.812254415976942,0.700076915545353,0.616003063419129,0.6760450339587281,0.7243155055714509,0.631382138307013,0.6723237134363261,0.676953490947933,0.529876617636431,0.369094002624698,0.781523587361823,0.7602458129699309,0.62965774317195
Uruguay,URY,Latin America & Caribbean,596.0,0.17216820139981992,High,0.7099431152966941,0.756569591088455,0.7874287078272271,0.7179712829494241,0.693645953626751,0.6651681680724539,0.778778808428251,0.8964246256266261,0.72944979653839,0.6472191378307621,0.913378059471532,0.8230781851222929,0.534123803728973,0.716439161560452,0.721723079439722,0.622369023172199,0.77035373281152,0.7513108108183659,0.7789080689968191,0.7021118341936889,0.8481584952389699,0.630045651084462,0.778778808428251,0.848188723614669,0.775163399968474,0.844447527978709,0.804370111467331,0.694861379887798,0.665779129760597,1.0,0.41880500990279707,0.6980223754883089,0.658720866153527,0.8165755512592819,0.576714678244575,0.620931171817151,0.8171696099670109,0.7408386480802549,0.816714056758573,0.8384736739531089,0.812092834043989,0.7498351939966321,0.5765224332449829,0.651860853766634,0.740371490797866,0.56445590073307,0.392602396731997,0.52661923045169,0.28178611377778495,0.6146138355258149,0.7763976629861321,0.7291264145736129,0.630045651084462
Uzbekistan,UZB,Eastern Europe & Central Asia,1862.0,0.0564555239168127,Lower Middle,0.471707322557939,0.332924263282361,0.15241011900141901,0.19997367654514603,0.371986418698757,0.4496622118990129,0.325869308054135,0.497643845495693,0.40302248582964,0.32253479456044604,0.43810006544493296,0.39289773103600206,0.458557352277179,0.33133140816191997,0.26638660710782697,0.28893558738007696,0.26426421061404104,0.505739227545734,0.410218399536437,0.5654934312254329,0.506916318504147,0.38149347451464505,0.325869308054135,0.5775142975362321,0.283946065136677,0.17457060851094902,0.46594369280928,0.9016207557607541,0.8899230829608481,1.0,0.8149391843214129,0.442056131090091,0.618770203244074,0.45659516910167103,0.581560981375636,0.26801815101142196,0.285336150717654,0.510097461173991,0.463185243662038,0.6132635755282291,0.340294782542158,0.28696333662240603,0.745494105560922,0.449197860500729,0.672283323801458,0.44238767562831893,0.44515976978601,0.698797129758626,0.5747911468421141,0.37861936834484294,0.391046993452617,0.22680584669938003,0.38149347451464505
Venezuela,VEN,Latin America & Caribbean,323.0,0.011327042254321277,Upper Middle,0.269100950606361,0.173439909875656,0.31622718033138697,0.124371735663331,0.057442900862031,0.116608863315605,0.24070059135354602,0.18528818772803798,0.30899726262327804,0.287857703221851,0.15880341260150102,0.37416356062485906,0.415164374044899,0.275722393807547,0.18275030820212398,0.245892180344222,0.256156696191215,0.418090390492628,0.31061257613357,0.5109975721528379,0.09604738127780499,0.17653836788451602,0.24070059135354602,0.602656033522139,0.026719550941176003,0.289283891253242,0.541957220683302,0.484252233936711,0.263573678953453,1.0,0.18918302285668104,0.196578651488683,0.318981965675724,0.40339823889638105,0.11280365718060499,0.009103623957818,0.138605771732886,0.27401522737741396,0.45997814943429105,0.5164678459310811,0.159548150477578,0.04633046551148699,0.071886379319841,0.208617432065765,0.45527816890185496,0.129189349608027,0.11803857009387299,0.12338630877021901,0.051730920513554005,0.132996114393132,0.279296827696907,0.02233833790399,0.17653836788451602
Vietnam,VNM,East Asia & Pacific,270.0,0.0027990265358911704,Lower Middle,0.491657901647159,0.45270866406589894,0.38068540492080194,0.36138014156003706,0.523901231190019,0.603968792303186,0.39981228025545396,0.446504134165896,0.41950680913141397,0.48334863614460605,0.38333896087339503,0.43693925164647296,0.374400387861183,0.46231895372396603,0.537813939924344,0.351846181906485,0.418064231496291,0.541551461568742,0.455585398107865,0.597626824038428,0.46525331897545397,0.43779578715991996,0.39981228025545396,0.297008342128265,0.46715684763091103,0.36529116469061607,0.614738619983874,0.767050127733872,0.8950093906083679,1.0,0.40614099259325,0.45423197620457,0.5911192297101949,0.41509770648072897,0.479808702918582,0.377648975380276,0.40748526653307104,0.46319666675641996,0.4894400711435829,0.5908617002884999,0.34911837000208007,0.33062596396080296,0.49806852401559004,0.395303163906879,0.588958873977502,0.45866461745326503,0.465873185626985,0.538705663508881,0.46315134665751,0.5158087036457,0.5075017671313901,0.28181586844247,0.43779578715991996
Zambia,ZMB,Sub-Saharan Africa,84.0,0.004702975202891389,Lower Middle,0.45406879798803396,0.4550341744106551,0.462496260952724,0.37247819183130304,0.47985465912055203,0.5452344315413029,0.393341602481921,0.47679990053613,0.38036271786227505,0.399973561151127,0.5313501508182679,0.353911231323154,0.23621592815655001,0.382505052270975,0.25064528050478,0.444053471649539,0.41909895494267096,0.416222501986911,0.4194836725264121,0.49797709671409396,0.36382382182173795,0.392276491063817,0.393341602481921,0.634732115708768,0.22814814153333302,0.381238645227538,0.464331465660086,0.692350146991882,0.6222587529790949,1.0,0.45479168799654995,0.426098384669582,0.485252443536743,0.40580505698091107,0.42332560058928703,0.38424548753476095,0.431863334706209,0.468625007052295,0.46763773541772097,0.41263016931493796,0.40907931625009797,0.43516240945956697,0.39964040642826604,0.6706911229592671,0.48553388953621,0.40809122812019294,0.47679827862000207,0.460316173870098,0.25002183184590304,0.475579093581397,0.39179342165188397,0.40985330620824895,0.392276491063817
Zimbabwe,ZWE,Sub-Saharan Africa,31.0,0.0021166950360701903,Lower Middle,0.393118741835286,0.32548149956480604,0.32349228416184495,0.317914920361076,0.457258868015832,0.347714810217375,0.265787743827909,0.24072037080480102,0.316541144928574,0.306913489139599,0.42825899197358397,0.30630380705062604,0.224688291550486,0.317333696756885,0.16810786805577901,0.36694091121596095,0.283968849566834,0.450317158188964,0.33856101527574606,0.448127338587201,0.25961588235208,0.36317598013004204,0.265787743827909,0.492518205475851,0.11038296650810302,0.302967815167495,0.465912190157287,0.6742442499596079,0.631974930422799,1.0,0.390757819456025,0.35931891622140794,0.432123512228381,0.47598048059551396,0.300552947263128,0.324762607454111,0.263175033565905,0.44793108796169495,0.40404966862451,0.405027807435575,0.415751386351794,0.271319335852784,0.48963962607688793,0.6224363362640899,0.5272934551262249,0.365538324013563,0.40869923918232004,0.524124256087564,0.346188123184477,0.349464224317581,0.336085980331386,0.23103046486156895,0.36317598013004204
